Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1347","Rodenticides – Other","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1347","Rodenticides – Other","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1347","Rodenticides – Other","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1347","Rodenticides – Other","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1358","Disinfectants","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1351","Disinfectants","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1359","Other Pesticides nes","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1990","1990","tonnes","0","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1991","1991","tonnes","1153","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1992","1992","tonnes","2306","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1993","1993","tonnes","3460","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1994","1994","tonnes","4613","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1995","1995","tonnes","5766","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1996","1996","tonnes","6919","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1997","1997","tonnes","8073","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1998","1998","tonnes","9226","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","1999","1999","tonnes","10379","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2000","2000","tonnes","11107","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2001","2001","tonnes","14758","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2002","2002","tonnes","15223","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2003","2003","tonnes","18819","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2004","2004","tonnes","21842","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2005","2005","tonnes","24617","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2006","2006","tonnes","23588","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2007","2007","tonnes","29775","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2008","2008","tonnes","28449","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2009","2009","tonnes","34074","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1355","Other Pesticides nes","2010","2010","tonnes","30989","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
